name	emotion
/kaggle/working//train_aug_1265_2.wav	01Neutral
/kaggle/working//train_aug_1265_3.wav	01Neutral
/kaggle/working//train_aug_1266_0.wav	04Sad
/kaggle/working//train_aug_1266_1.wav	04Sad
/kaggle/working//train_aug_1266_2.wav	04Sad
/kaggle/working//train_aug_1266_3.wav	04Sad
/kaggle/working//train_aug_1267_0.wav	04Sad
/kaggle/working//train_aug_1267_1.wav	04Sad
/kaggle/working//train_aug_1267_2.wav	04Sad
/kaggle/working//train_aug_1267_3.wav	04Sad
/kaggle/working//train_aug_1268_0.wav	04Sad
/kaggle/working//train_aug_1268_1.wav	04Sad
/kaggle/working//train_aug_1268_2.wav	04Sad
/kaggle/working//train_aug_1268_3.wav	04Sad
/kaggle/working//train_aug_1269_0.wav	03Happy
/kaggle/working//train_aug_1269_1.wav	03Happy
/kaggle/working//train_aug_1269_2.wav	03Happy
/kaggle/working//train_aug_1269_3.wav	03Happy
/kaggle/working//train_aug_1270_0.wav	01Neutral
/kaggle/working//train_aug_1270_1.wav	01Neutral
/kaggle/working//train_aug_1270_2.wav	01Neutral
/kaggle/working//train_aug_1270_3.wav	01Neutral
/kaggle/working//train_aug_1271_0.wav	04Sad
/kaggle/working//train_aug_1271_1.wav	04Sad
/kaggle/working//train_aug_1271_2.wav	04Sad
/kaggle/working//train_aug_1271_3.wav	04Sad
/kaggle/working//train_aug_1272_0.wav	03Happy
/kaggle/working//train_aug_1272_1.wav	03Happy
/kaggle/working//train_aug_1272_2.wav	03Happy
/kaggle/working//train_aug_1272_3.wav	03Happy
/kaggle/working//train_aug_1273_0.wav	02Fearful
/kaggle/working//train_aug_1273_1.wav	02Fearful
/kaggle/working//train_aug_1273_2.wav	02Fearful
/kaggle/working//train_aug_1273_3.wav	02Fearful
/kaggle/working//train_aug_1274_0.wav	05Angry
/kaggle/working//train_aug_1274_1.wav	05Angry
/kaggle/working//train_aug_1274_2.wav	05Angry
/kaggle/working//train_aug_1274_3.wav	05Angry
/kaggle/working//train_aug_1275_0.wav	03Happy
/kaggle/working//train_aug_1275_1.wav	03Happy
/kaggle/working//train_aug_1275_2.wav	03Happy
/kaggle/working//train_aug_1275_3.wav	03Happy
/kaggle/working//train_aug_1276_0.wav	02Fearful
/kaggle/working//train_aug_1276_1.wav	02Fearful
/kaggle/working//train_aug_1276_2.wav	02Fearful
/kaggle/working//train_aug_1276_3.wav	02Fearful
/kaggle/working//train_aug_1277_0.wav	01Neutral
/kaggle/working//train_aug_1277_1.wav	01Neutral
/kaggle/working//train_aug_1277_2.wav	01Neutral
/kaggle/working//train_aug_1277_3.wav	01Neutral
/kaggle/working//train_aug_1278_0.wav	01Neutral
/kaggle/working//train_aug_1278_1.wav	01Neutral
/kaggle/working//train_aug_1278_2.wav	01Neutral
/kaggle/working//train_aug_1278_3.wav	01Neutral
/kaggle/working//train_aug_1279_0.wav	05Angry
/kaggle/working//train_aug_1279_1.wav	05Angry
/kaggle/working//train_aug_1279_2.wav	05Angry
/kaggle/working//train_aug_1279_3.wav	05Angry
/kaggle/working//train_aug_1280_0.wav	03Happy
/kaggle/working//train_aug_1280_1.wav	03Happy
/kaggle/working//train_aug_1280_2.wav	03Happy
/kaggle/working//train_aug_1280_3.wav	03Happy
/kaggle/working//train_aug_1281_0.wav	01Neutral
/kaggle/working//train_aug_1281_1.wav	01Neutral
/kaggle/working//train_aug_1281_2.wav	01Neutral
/kaggle/working//train_aug_1281_3.wav	01Neutral
/kaggle/working//train_aug_1282_0.wav	02Fearful
/kaggle/working//train_aug_1282_1.wav	02Fearful
/kaggle/working//train_aug_1282_2.wav	02Fearful
/kaggle/working//train_aug_1282_3.wav	02Fearful
/kaggle/working//train_aug_1283_0.wav	02Fearful
/kaggle/working//train_aug_1283_1.wav	02Fearful
/kaggle/working//train_aug_1283_2.wav	02Fearful
/kaggle/working//train_aug_1283_3.wav	02Fearful
/kaggle/working//train_aug_1284_0.wav	01Neutral
/kaggle/working//train_aug_1284_1.wav	01Neutral
/kaggle/working//train_aug_1284_2.wav	01Neutral
/kaggle/working//train_aug_1284_3.wav	01Neutral
/kaggle/working//train_aug_1285_0.wav	04Sad
/kaggle/working//train_aug_1285_1.wav	04Sad
/kaggle/working//train_aug_1285_2.wav	04Sad
/kaggle/working//train_aug_1285_3.wav	04Sad
/kaggle/working//train_aug_1286_0.wav	04Sad
/kaggle/working//train_aug_1286_1.wav	04Sad
/kaggle/working//train_aug_1286_2.wav	04Sad
/kaggle/working//train_aug_1286_3.wav	04Sad
/kaggle/working//train_aug_1287_0.wav	01Neutral
/kaggle/working//train_aug_1287_1.wav	01Neutral
/kaggle/working//train_aug_1287_2.wav	01Neutral
/kaggle/working//train_aug_1287_3.wav	01Neutral
/kaggle/working//train_aug_1288_0.wav	05Angry
/kaggle/working//train_aug_1288_1.wav	05Angry
/kaggle/working//train_aug_1288_2.wav	05Angry
/kaggle/working//train_aug_1288_3.wav	05Angry
/kaggle/working//train_aug_1289_0.wav	05Angry
/kaggle/working//train_aug_1289_1.wav	05Angry
/kaggle/working//train_aug_1289_2.wav	05Angry
/kaggle/working//train_aug_1289_3.wav	05Angry
/kaggle/working//train_aug_1290_0.wav	03Happy
/kaggle/working//train_aug_1290_1.wav	03Happy
/kaggle/working//train_aug_1290_2.wav	03Happy
/kaggle/working//train_aug_1290_3.wav	03Happy
/kaggle/working//train_aug_1291_0.wav	05Angry
/kaggle/working//train_aug_1291_1.wav	05Angry
/kaggle/working//train_aug_1291_2.wav	05Angry
/kaggle/working//train_aug_1291_3.wav	05Angry
/kaggle/working//train_aug_1292_0.wav	03Happy
/kaggle/working//train_aug_1292_1.wav	03Happy
/kaggle/working//train_aug_1292_2.wav	03Happy
/kaggle/working//train_aug_1292_3.wav	03Happy
/kaggle/working//train_aug_1293_0.wav	04Sad
/kaggle/working//train_aug_1293_1.wav	04Sad
/kaggle/working//train_aug_1293_2.wav	04Sad
/kaggle/working//train_aug_1293_3.wav	04Sad
/kaggle/working//train_aug_1294_0.wav	05Angry
/kaggle/working//train_aug_1294_1.wav	05Angry
/kaggle/working//train_aug_1294_2.wav	05Angry
/kaggle/working//train_aug_1294_3.wav	05Angry
/kaggle/working//train_aug_1295_0.wav	02Fearful
/kaggle/working//train_aug_1295_1.wav	02Fearful
/kaggle/working//train_aug_1295_2.wav	02Fearful
/kaggle/working//train_aug_1295_3.wav	02Fearful
/kaggle/working//train_aug_1296_0.wav	01Neutral
/kaggle/working//train_aug_1296_1.wav	01Neutral
/kaggle/working//train_aug_1296_2.wav	01Neutral
/kaggle/working//train_aug_1296_3.wav	01Neutral
/kaggle/working//train_aug_1297_0.wav	03Happy
/kaggle/working//train_aug_1297_1.wav	03Happy
/kaggle/working//train_aug_1297_2.wav	03Happy
/kaggle/working//train_aug_1297_3.wav	03Happy
/kaggle/working//train_aug_1298_0.wav	01Neutral
/kaggle/working//train_aug_1298_1.wav	01Neutral
/kaggle/working//train_aug_1298_2.wav	01Neutral
/kaggle/working//train_aug_1298_3.wav	01Neutral
/kaggle/working//train_aug_1299_0.wav	01Neutral
/kaggle/working//train_aug_1299_1.wav	01Neutral
/kaggle/working//train_aug_1299_2.wav	01Neutral
/kaggle/working//train_aug_1299_3.wav	01Neutral
/kaggle/working//train_aug_1300_0.wav	03Happy
/kaggle/working//train_aug_1300_1.wav	03Happy
/kaggle/working//train_aug_1300_2.wav	03Happy
/kaggle/working//train_aug_1300_3.wav	03Happy
/kaggle/working//train_aug_1301_0.wav	03Happy
/kaggle/working//train_aug_1301_1.wav	03Happy
/kaggle/working//train_aug_1301_2.wav	03Happy
/kaggle/working//train_aug_1301_3.wav	03Happy
/kaggle/working//train_aug_1302_0.wav	03Happy
/kaggle/working//train_aug_1302_1.wav	03Happy
/kaggle/working//train_aug_1302_2.wav	03Happy
/kaggle/working//train_aug_1302_3.wav	03Happy
/kaggle/working//train_aug_1303_0.wav	05Angry
/kaggle/working//train_aug_1303_1.wav	05Angry
/kaggle/working//train_aug_1303_2.wav	05Angry
/kaggle/working//train_aug_1303_3.wav	05Angry
/kaggle/working//train_aug_1304_0.wav	04Sad
/kaggle/working//train_aug_1304_1.wav	04Sad
/kaggle/working//train_aug_1304_2.wav	04Sad
/kaggle/working//train_aug_1304_3.wav	04Sad
/kaggle/working//train_aug_1305_0.wav	01Neutral
/kaggle/working//train_aug_1305_1.wav	01Neutral
/kaggle/working//train_aug_1305_2.wav	01Neutral
/kaggle/working//train_aug_1305_3.wav	01Neutral
/kaggle/working//train_aug_1306_0.wav	01Neutral
/kaggle/working//train_aug_1306_1.wav	01Neutral
/kaggle/working//train_aug_1306_2.wav	01Neutral
/kaggle/working//train_aug_1306_3.wav	01Neutral
/kaggle/working//train_aug_1307_0.wav	03Happy
/kaggle/working//train_aug_1307_1.wav	03Happy
/kaggle/working//train_aug_1307_2.wav	03Happy
/kaggle/working//train_aug_1307_3.wav	03Happy
/kaggle/working//train_aug_1308_0.wav	02Fearful
/kaggle/working//train_aug_1308_1.wav	02Fearful
/kaggle/working//train_aug_1308_2.wav	02Fearful
/kaggle/working//train_aug_1308_3.wav	02Fearful
/kaggle/working//train_aug_1309_0.wav	01Neutral
/kaggle/working//train_aug_1309_1.wav	01Neutral
/kaggle/working//train_aug_1309_2.wav	01Neutral
/kaggle/working//train_aug_1309_3.wav	01Neutral
/kaggle/working//train_aug_1310_0.wav	03Happy
/kaggle/working//train_aug_1310_1.wav	03Happy
/kaggle/working//train_aug_1310_2.wav	03Happy
/kaggle/working//train_aug_1310_3.wav	03Happy
/kaggle/working//train_aug_1311_0.wav	03Happy
/kaggle/working//train_aug_1311_1.wav	03Happy
/kaggle/working//train_aug_1311_2.wav	03Happy
/kaggle/working//train_aug_1311_3.wav	03Happy
/kaggle/working//train_aug_1312_0.wav	03Happy
/kaggle/working//train_aug_1312_1.wav	03Happy
/kaggle/working//train_aug_1312_2.wav	03Happy
/kaggle/working//train_aug_1312_3.wav	03Happy
/kaggle/working//train_aug_1313_0.wav	05Angry
/kaggle/working//train_aug_1313_1.wav	05Angry
/kaggle/working//train_aug_1313_2.wav	05Angry
/kaggle/working//train_aug_1313_3.wav	05Angry
/kaggle/working//train_aug_1314_0.wav	02Fearful
/kaggle/working//train_aug_1314_1.wav	02Fearful
/kaggle/working//train_aug_1314_2.wav	02Fearful
/kaggle/working//train_aug_1314_3.wav	02Fearful
/kaggle/working//train_aug_1315_0.wav	04Sad
/kaggle/working//train_aug_1315_1.wav	04Sad
/kaggle/working//train_aug_1315_2.wav	04Sad
/kaggle/working//train_aug_1315_3.wav	04Sad
/kaggle/working//train_aug_1316_0.wav	05Angry
/kaggle/working//train_aug_1316_1.wav	05Angry
/kaggle/working//train_aug_1316_2.wav	05Angry
/kaggle/working//train_aug_1316_3.wav	05Angry
/kaggle/working//train_aug_1317_0.wav	01Neutral
/kaggle/working//train_aug_1317_1.wav	01Neutral
/kaggle/working//train_aug_1317_2.wav	01Neutral
/kaggle/working//train_aug_1317_3.wav	01Neutral
/kaggle/working//train_aug_1318_0.wav	03Happy
/kaggle/working//train_aug_1318_1.wav	03Happy
/kaggle/working//train_aug_1318_2.wav	03Happy
/kaggle/working//train_aug_1318_3.wav	03Happy
/kaggle/working//train_aug_1319_0.wav	01Neutral
/kaggle/working//train_aug_1319_1.wav	01Neutral
/kaggle/working//train_aug_1319_2.wav	01Neutral
/kaggle/working//train_aug_1319_3.wav	01Neutral
/kaggle/working//train_aug_1320_0.wav	02Fearful
/kaggle/working//train_aug_1320_1.wav	02Fearful
/kaggle/working//train_aug_1320_2.wav	02Fearful
/kaggle/working//train_aug_1320_3.wav	02Fearful
/kaggle/working//train_aug_1321_0.wav	05Angry
/kaggle/working//train_aug_1321_1.wav	05Angry
/kaggle/working//train_aug_1321_2.wav	05Angry
/kaggle/working//train_aug_1321_3.wav	05Angry
/kaggle/working//train_aug_1322_0.wav	03Happy
/kaggle/working//train_aug_1322_1.wav	03Happy
/kaggle/working//train_aug_1322_2.wav	03Happy
/kaggle/working//train_aug_1322_3.wav	03Happy
/kaggle/working//train_aug_1323_0.wav	02Fearful
/kaggle/working//train_aug_1323_1.wav	02Fearful
/kaggle/working//train_aug_1323_2.wav	02Fearful
/kaggle/working//train_aug_1323_3.wav	02Fearful
/kaggle/working//train_aug_1324_0.wav	01Neutral
/kaggle/working//train_aug_1324_1.wav	01Neutral
/kaggle/working//train_aug_1324_2.wav	01Neutral
/kaggle/working//train_aug_1324_3.wav	01Neutral
/kaggle/working//train_aug_1325_0.wav	05Angry
/kaggle/working//train_aug_1325_1.wav	05Angry
/kaggle/working//train_aug_1325_2.wav	05Angry
/kaggle/working//train_aug_1325_3.wav	05Angry
/kaggle/working//train_aug_1326_0.wav	03Happy
/kaggle/working//train_aug_1326_1.wav	03Happy
/kaggle/working//train_aug_1326_2.wav	03Happy
/kaggle/working//train_aug_1326_3.wav	03Happy
/kaggle/working//train_aug_1327_0.wav	02Fearful
/kaggle/working//train_aug_1327_1.wav	02Fearful
/kaggle/working//train_aug_1327_2.wav	02Fearful
/kaggle/working//train_aug_1327_3.wav	02Fearful
/kaggle/working//train_aug_1328_0.wav	01Neutral
/kaggle/working//train_aug_1328_1.wav	01Neutral
/kaggle/working//train_aug_1328_2.wav	01Neutral
/kaggle/working//train_aug_1328_3.wav	01Neutral
/kaggle/working//train_aug_1329_0.wav	04Sad
/kaggle/working//train_aug_1329_1.wav	04Sad
/kaggle/working//train_aug_1329_2.wav	04Sad
/kaggle/working//train_aug_1329_3.wav	04Sad
/kaggle/working//train_aug_1330_0.wav	01Neutral
/kaggle/working//train_aug_1330_1.wav	01Neutral
/kaggle/working//train_aug_1330_2.wav	01Neutral
/kaggle/working//train_aug_1330_3.wav	01Neutral
/kaggle/working//train_aug_1331_0.wav	03Happy
/kaggle/working//train_aug_1331_1.wav	03Happy
/kaggle/working//train_aug_1331_2.wav	03Happy
/kaggle/working//train_aug_1331_3.wav	03Happy
/kaggle/working//train_aug_1332_0.wav	04Sad
/kaggle/working//train_aug_1332_1.wav	04Sad
/kaggle/working//train_aug_1332_2.wav	04Sad
/kaggle/working//train_aug_1332_3.wav	04Sad
/kaggle/working//train_aug_1333_0.wav	04Sad
/kaggle/working//train_aug_1333_1.wav	04Sad
/kaggle/working//train_aug_1333_2.wav	04Sad
/kaggle/working//train_aug_1333_3.wav	04Sad
/kaggle/working//train_aug_1334_0.wav	05Angry
/kaggle/working//train_aug_1334_1.wav	05Angry
/kaggle/working//train_aug_1334_2.wav	05Angry
/kaggle/working//train_aug_1334_3.wav	05Angry
/kaggle/working//train_aug_1335_0.wav	03Happy
/kaggle/working//train_aug_1335_1.wav	03Happy
/kaggle/working//train_aug_1335_2.wav	03Happy
/kaggle/working//train_aug_1335_3.wav	03Happy
/kaggle/working//train_aug_1336_0.wav	03Happy
/kaggle/working//train_aug_1336_1.wav	03Happy
/kaggle/working//train_aug_1336_2.wav	03Happy
/kaggle/working//train_aug_1336_3.wav	03Happy
/kaggle/working//train_aug_1337_0.wav	02Fearful
/kaggle/working//train_aug_1337_1.wav	02Fearful
/kaggle/working//train_aug_1337_2.wav	02Fearful
/kaggle/working//train_aug_1337_3.wav	02Fearful
/kaggle/working//train_aug_1338_0.wav	02Fearful
/kaggle/working//train_aug_1338_1.wav	02Fearful
/kaggle/working//train_aug_1338_2.wav	02Fearful
/kaggle/working//train_aug_1338_3.wav	02Fearful
/kaggle/working//train_aug_1339_0.wav	05Angry
/kaggle/working//train_aug_1339_1.wav	05Angry
/kaggle/working//train_aug_1339_2.wav	05Angry
/kaggle/working//train_aug_1339_3.wav	05Angry
/kaggle/working//train_aug_1340_0.wav	04Sad
/kaggle/working//train_aug_1340_1.wav	04Sad
/kaggle/working//train_aug_1340_2.wav	04Sad
/kaggle/working//train_aug_1340_3.wav	04Sad
/kaggle/working//train_aug_1341_0.wav	04Sad
/kaggle/working//train_aug_1341_1.wav	04Sad
/kaggle/working//train_aug_1341_2.wav	04Sad
/kaggle/working//train_aug_1341_3.wav	04Sad
/kaggle/working//train_aug_1342_0.wav	03Happy
/kaggle/working//train_aug_1342_1.wav	03Happy
/kaggle/working//train_aug_1342_2.wav	03Happy
/kaggle/working//train_aug_1342_3.wav	03Happy
/kaggle/working//train_aug_1343_0.wav	02Fearful
/kaggle/working//train_aug_1343_1.wav	02Fearful
/kaggle/working//train_aug_1343_2.wav	02Fearful
/kaggle/working//train_aug_1343_3.wav	02Fearful
/kaggle/working//train_aug_1344_0.wav	02Fearful
/kaggle/working//train_aug_1344_1.wav	02Fearful
/kaggle/working//train_aug_1344_2.wav	02Fearful
/kaggle/working//train_aug_1344_3.wav	02Fearful
/kaggle/working//train_aug_1345_0.wav	04Sad
/kaggle/working//train_aug_1345_1.wav	04Sad
/kaggle/working//train_aug_1345_2.wav	04Sad
/kaggle/working//train_aug_1345_3.wav	04Sad
/kaggle/working//train_aug_1346_0.wav	02Fearful
/kaggle/working//train_aug_1346_1.wav	02Fearful
/kaggle/working//train_aug_1346_2.wav	02Fearful
/kaggle/working//train_aug_1346_3.wav	02Fearful
/kaggle/working//train_aug_1347_0.wav	02Fearful
/kaggle/working//train_aug_1347_1.wav	02Fearful
/kaggle/working//train_aug_1347_2.wav	02Fearful
/kaggle/working//train_aug_1347_3.wav	02Fearful
/kaggle/working//train_aug_1348_0.wav	05Angry
/kaggle/working//train_aug_1348_1.wav	05Angry
/kaggle/working//train_aug_1348_2.wav	05Angry
/kaggle/working//train_aug_1348_3.wav	05Angry
/kaggle/working//train_aug_1349_0.wav	03Happy
/kaggle/working//train_aug_1349_1.wav	03Happy
/kaggle/working//train_aug_1349_2.wav	03Happy
/kaggle/working//train_aug_1349_3.wav	03Happy
/kaggle/working//train_aug_1350_0.wav	04Sad
/kaggle/working//train_aug_1350_1.wav	04Sad
/kaggle/working//train_aug_1350_2.wav	04Sad
/kaggle/working//train_aug_1350_3.wav	04Sad
/kaggle/working//train_aug_1351_0.wav	02Fearful
/kaggle/working//train_aug_1351_1.wav	02Fearful
/kaggle/working//train_aug_1351_2.wav	02Fearful
/kaggle/working//train_aug_1351_3.wav	02Fearful
/kaggle/working//train_aug_1352_0.wav	02Fearful
/kaggle/working//train_aug_1352_1.wav	02Fearful
/kaggle/working//train_aug_1352_2.wav	02Fearful
/kaggle/working//train_aug_1352_3.wav	02Fearful
/kaggle/working//train_aug_1353_0.wav	04Sad
/kaggle/working//train_aug_1353_1.wav	04Sad
/kaggle/working//train_aug_1353_2.wav	04Sad
/kaggle/working//train_aug_1353_3.wav	04Sad
/kaggle/working//train_aug_1354_0.wav	01Neutral
/kaggle/working//train_aug_1354_1.wav	01Neutral
/kaggle/working//train_aug_1354_2.wav	01Neutral
/kaggle/working//train_aug_1354_3.wav	01Neutral
/kaggle/working//train_aug_1355_0.wav	01Neutral
/kaggle/working//train_aug_1355_1.wav	01Neutral
/kaggle/working//train_aug_1355_2.wav	01Neutral
/kaggle/working//train_aug_1355_3.wav	01Neutral
/kaggle/working//train_aug_1356_0.wav	02Fearful
/kaggle/working//train_aug_1356_1.wav	02Fearful
/kaggle/working//train_aug_1356_2.wav	02Fearful
/kaggle/working//train_aug_1356_3.wav	02Fearful
/kaggle/working//train_aug_1357_0.wav	03Happy
/kaggle/working//train_aug_1357_1.wav	03Happy
/kaggle/working//train_aug_1357_2.wav	03Happy
/kaggle/working//train_aug_1357_3.wav	03Happy
/kaggle/working//train_aug_1358_0.wav	05Angry
/kaggle/working//train_aug_1358_1.wav	05Angry
/kaggle/working//train_aug_1358_2.wav	05Angry
/kaggle/working//train_aug_1358_3.wav	05Angry
/kaggle/working//train_aug_1359_0.wav	01Neutral
/kaggle/working//train_aug_1359_1.wav	01Neutral
/kaggle/working//train_aug_1359_2.wav	01Neutral
/kaggle/working//train_aug_1359_3.wav	01Neutral
/kaggle/working//train_aug_1360_0.wav	05Angry
/kaggle/working//train_aug_1360_1.wav	05Angry
/kaggle/working//train_aug_1360_2.wav	05Angry
/kaggle/working//train_aug_1360_3.wav	05Angry
/kaggle/working//train_aug_1361_0.wav	03Happy
/kaggle/working//train_aug_1361_1.wav	03Happy
/kaggle/working//train_aug_1361_2.wav	03Happy
/kaggle/working//train_aug_1361_3.wav	03Happy
/kaggle/working//train_aug_1362_0.wav	04Sad
/kaggle/working//train_aug_1362_1.wav	04Sad
/kaggle/working//train_aug_1362_2.wav	04Sad
/kaggle/working//train_aug_1362_3.wav	04Sad
/kaggle/working//train_aug_1363_0.wav	02Fearful
/kaggle/working//train_aug_1363_1.wav	02Fearful
/kaggle/working//train_aug_1363_2.wav	02Fearful
/kaggle/working//train_aug_1363_3.wav	02Fearful
/kaggle/working//train_aug_1364_0.wav	02Fearful
/kaggle/working//train_aug_1364_1.wav	02Fearful
/kaggle/working//train_aug_1364_2.wav	02Fearful
/kaggle/working//train_aug_1364_3.wav	02Fearful
/kaggle/working//train_aug_1365_0.wav	04Sad
/kaggle/working//train_aug_1365_1.wav	04Sad
/kaggle/working//train_aug_1365_2.wav	04Sad
/kaggle/working//train_aug_1365_3.wav	04Sad
/kaggle/working//train_aug_1366_0.wav	02Fearful
/kaggle/working//train_aug_1366_1.wav	02Fearful
/kaggle/working//train_aug_1366_2.wav	02Fearful
/kaggle/working//train_aug_1366_3.wav	02Fearful
/kaggle/working//train_aug_1367_0.wav	05Angry
/kaggle/working//train_aug_1367_1.wav	05Angry
/kaggle/working//train_aug_1367_2.wav	05Angry
/kaggle/working//train_aug_1367_3.wav	05Angry
/kaggle/working//train_aug_1368_0.wav	03Happy
/kaggle/working//train_aug_1368_1.wav	03Happy
/kaggle/working//train_aug_1368_2.wav	03Happy
/kaggle/working//train_aug_1368_3.wav	03Happy
/kaggle/working//train_aug_1369_0.wav	01Neutral
/kaggle/working//train_aug_1369_1.wav	01Neutral
/kaggle/working//train_aug_1369_2.wav	01Neutral
/kaggle/working//train_aug_1369_3.wav	01Neutral
/kaggle/working//train_aug_1370_0.wav	04Sad
/kaggle/working//train_aug_1370_1.wav	04Sad
/kaggle/working//train_aug_1370_2.wav	04Sad
/kaggle/working//train_aug_1370_3.wav	04Sad
/kaggle/working//train_aug_1371_0.wav	04Sad
/kaggle/working//train_aug_1371_1.wav	04Sad
/kaggle/working//train_aug_1371_2.wav	04Sad
/kaggle/working//train_aug_1371_3.wav	04Sad
/kaggle/working//train_aug_1372_0.wav	03Happy
/kaggle/working//train_aug_1372_1.wav	03Happy
/kaggle/working//train_aug_1372_2.wav	03Happy
/kaggle/working//train_aug_1372_3.wav	03Happy
/kaggle/working//train_aug_1373_0.wav	04Sad
/kaggle/working//train_aug_1373_1.wav	04Sad
/kaggle/working//train_aug_1373_2.wav	04Sad
/kaggle/working//train_aug_1373_3.wav	04Sad
/kaggle/working//train_aug_1374_0.wav	01Neutral
/kaggle/working//train_aug_1374_1.wav	01Neutral
/kaggle/working//train_aug_1374_2.wav	01Neutral
/kaggle/working//train_aug_1374_3.wav	01Neutral
/kaggle/working//train_aug_1375_0.wav	01Neutral
/kaggle/working//train_aug_1375_1.wav	01Neutral
/kaggle/working//train_aug_1375_2.wav	01Neutral
/kaggle/working//train_aug_1375_3.wav	01Neutral
/kaggle/working//train_aug_1376_0.wav	05Angry
/kaggle/working//train_aug_1376_1.wav	05Angry
/kaggle/working//train_aug_1376_2.wav	05Angry
/kaggle/working//train_aug_1376_3.wav	05Angry
/kaggle/working//train_aug_1377_0.wav	01Neutral
/kaggle/working//train_aug_1377_1.wav	01Neutral
/kaggle/working//train_aug_1377_2.wav	01Neutral
/kaggle/working//train_aug_1377_3.wav	01Neutral
/kaggle/working//train_aug_1378_0.wav	05Angry
/kaggle/working//train_aug_1378_1.wav	05Angry
/kaggle/working//train_aug_1378_2.wav	05Angry
/kaggle/working//train_aug_1378_3.wav	05Angry
/kaggle/working//train_aug_1379_0.wav	03Happy
/kaggle/working//train_aug_1379_1.wav	03Happy
/kaggle/working//train_aug_1379_2.wav	03Happy
/kaggle/working//train_aug_1379_3.wav	03Happy
/kaggle/working//train_aug_1380_0.wav	02Fearful
/kaggle/working//train_aug_1380_1.wav	02Fearful
/kaggle/working//train_aug_1380_2.wav	02Fearful
/kaggle/working//train_aug_1380_3.wav	02Fearful
/kaggle/working//train_aug_1381_0.wav	05Angry
/kaggle/working//train_aug_1381_1.wav	05Angry
/kaggle/working//train_aug_1381_2.wav	05Angry
/kaggle/working//train_aug_1381_3.wav	05Angry
/kaggle/working//train_aug_1382_0.wav	01Neutral
/kaggle/working//train_aug_1382_1.wav	01Neutral
/kaggle/working//train_aug_1382_2.wav	01Neutral
/kaggle/working//train_aug_1382_3.wav	01Neutral
/kaggle/working//train_aug_1383_0.wav	01Neutral
/kaggle/working//train_aug_1383_1.wav	01Neutral
/kaggle/working//train_aug_1383_2.wav	01Neutral
/kaggle/working//train_aug_1383_3.wav	01Neutral
/kaggle/working//train_aug_1384_0.wav	01Neutral
/kaggle/working//train_aug_1384_1.wav	01Neutral
/kaggle/working//train_aug_1384_2.wav	01Neutral
/kaggle/working//train_aug_1384_3.wav	01Neutral
/kaggle/working//train_aug_1385_0.wav	03Happy
/kaggle/working//train_aug_1385_1.wav	03Happy
/kaggle/working//train_aug_1385_2.wav	03Happy
/kaggle/working//train_aug_1385_3.wav	03Happy
/kaggle/working//train_aug_1386_0.wav	03Happy
/kaggle/working//train_aug_1386_1.wav	03Happy
/kaggle/working//train_aug_1386_2.wav	03Happy
/kaggle/working//train_aug_1386_3.wav	03Happy
/kaggle/working//train_aug_1387_0.wav	03Happy
/kaggle/working//train_aug_1387_1.wav	03Happy
/kaggle/working//train_aug_1387_2.wav	03Happy
/kaggle/working//train_aug_1387_3.wav	03Happy
/kaggle/working//train_aug_1388_0.wav	05Angry
/kaggle/working//train_aug_1388_1.wav	05Angry
/kaggle/working//train_aug_1388_2.wav	05Angry
/kaggle/working//train_aug_1388_3.wav	05Angry
/kaggle/working//train_aug_1389_0.wav	04Sad
/kaggle/working//train_aug_1389_1.wav	04Sad
/kaggle/working//train_aug_1389_2.wav	04Sad
/kaggle/working//train_aug_1389_3.wav	04Sad
/kaggle/working//train_aug_1390_0.wav	02Fearful
/kaggle/working//train_aug_1390_1.wav	02Fearful
/kaggle/working//train_aug_1390_2.wav	02Fearful
/kaggle/working//train_aug_1390_3.wav	02Fearful
/kaggle/working//train_aug_1391_0.wav	02Fearful
/kaggle/working//train_aug_1391_1.wav	02Fearful
/kaggle/working//train_aug_1391_2.wav	02Fearful
/kaggle/working//train_aug_1391_3.wav	02Fearful
/kaggle/working//train_aug_1392_0.wav	03Happy
/kaggle/working//train_aug_1392_1.wav	03Happy
/kaggle/working//train_aug_1392_2.wav	03Happy
/kaggle/working//train_aug_1392_3.wav	03Happy
/kaggle/working//train_aug_1393_0.wav	02Fearful
/kaggle/working//train_aug_1393_1.wav	02Fearful
/kaggle/working//train_aug_1393_2.wav	02Fearful
/kaggle/working//train_aug_1393_3.wav	02Fearful
/kaggle/working//train_aug_1394_0.wav	03Happy
/kaggle/working//train_aug_1394_1.wav	03Happy
/kaggle/working//train_aug_1394_2.wav	03Happy
/kaggle/working//train_aug_1394_3.wav	03Happy
/kaggle/working//train_aug_1395_0.wav	05Angry
/kaggle/working//train_aug_1395_1.wav	05Angry
/kaggle/working//train_aug_1395_2.wav	05Angry
/kaggle/working//train_aug_1395_3.wav	05Angry
/kaggle/working//train_aug_1396_0.wav	05Angry
/kaggle/working//train_aug_1396_1.wav	05Angry
/kaggle/working//train_aug_1396_2.wav	05Angry
/kaggle/working//train_aug_1396_3.wav	05Angry
/kaggle/working//train_aug_1397_0.wav	04Sad
/kaggle/working//train_aug_1397_1.wav	04Sad
/kaggle/working//train_aug_1397_2.wav	04Sad
/kaggle/working//train_aug_1397_3.wav	04Sad
